image_name,xmin,xmax,ymin,ymax,class_id,score
MVPC10_0006_20210108-03_05.png,67,78,50,62,human,0.6470637321472168
MVPC10_0006_20210108-03_05.png,1,11,38,44,human,0.6146671772003174
MVPC10_0006_20210108-03_05.png,42,48,72,78,human,0.607932984828949
MVPC10_0006_20210108-03_05.png,53,61,63,73,human,0.5999710559844971
MVPC10_0006_20210108-03_05.png,57,76,22,42,human,0.5919069647789001
MVPC10_0006_20210108-03_05.png,57,64,57,65,human,0.5794142484664917
MVPC10_0006_20210115-08_40.png,13,34,2,17,human,0.8465648889541626
MVPC10_0006_20210115-08_40.png,55,66,65,73,human,0.7393167018890381
MVPC10_0008_20210114-03_50.png,66,75,47,55,human,0.6328553557395935
MVPC10_0008_20210114-03_50.png,53,70,53,69,human,0.5506854057312012
MVPC10_0008_20210114-03_50.png,30,39,56,70,human,0.5366970896720886
MVPC10_0008_20210114-03_50.png,40,53,20,28,human,0.5255938768386841
MVPC10_0006_20210113-02_50.png,55,64,15,24,human,0.8320123553276062
MVPC10_0006_20210113-02_50.png,71,78,36,43,human,0.6868346333503723
MVPC10_0006_20210113-02_50.png,53,61,62,76,human,0.6501567959785461
MVPC10_0006_20210113-02_50.png,57,69,34,45,human,0.6109117865562439
MVPC10_0012_20210113-03_25.png,41,49,60,68,human,0.8004177808761597
MVPC10_0012_20210113-03_25.png,49,56,2,7,human,0.7750964760780334
MVPC10_0012_20210113-03_25.png,48,53,72,78,human,0.7448709607124329
MVPC10_0012_20210113-03_25.png,29,53,15,34,human,0.5417541265487671
MVPC10_0012_20210113-03_25.png,18,29,2,13,human,0.5229657292366028
MVPC10_0006_20210119-03_15.png,23,30,2,11,human,0.8771434426307678
MVPC10_0006_20210119-03_15.png,19,34,41,55,human,0.8153527975082397
MVPC10_0006_20210119-03_15.png,62,69,34,42,human,0.7743504643440247
MVPC10_0006_20210119-03_15.png,67,75,51,61,human,0.6563278436660767
MVPC10_0006_20210119-03_15.png,53,61,58,67,human,0.6382617354393005
MVPC10_0006_20210119-03_15.png,68,77,35,42,human,0.6356173157691956
MVPC10_0006_20210119-03_15.png,5,13,49,62,human,0.5063275694847107
MVPC10_0007_20210111-09_35.png,25,50,1,15,human,0.84100341796875
MVPC10_0006_20210115-08_45.png,14,34,3,16,human,0.8531410098075867
MVPC10_0006_20210115-08_45.png,53,66,65,75,human,0.6587445139884949
MVPC10_0008_20210113-03_05.png,69,77,44,54,human,0.7934004068374634
MVPC10_0008_20210113-03_05.png,22,31,51,60,human,0.7718339562416077
MVPC10_0008_20210113-03_05.png,59,68,19,27,human,0.5290009379386902
MVPC10_0006_20210112-08_40.png,15,34,3,14,human,0.8235489130020142
MVPC10_0006_20210112-08_40.png,51,70,64,76,human,0.6843718886375427
MVPC10_0014_20210111-03_10.png,50,60,12,23,human,0.5620851516723633
MVPC10_0006_20210108-03_20.png,67,76,51,60,human,0.751410722732544
MVPC10_0006_20210108-03_20.png,54,62,64,73,human,0.5384247303009033
MVPC10_0006_20210108-03_20.png,56,66,57,64,human,0.5250989198684692
MVPC10_0008_20210120-02_50.png,69,77,46,53,human,0.7991255521774292
MVPC10_0008_20210120-02_50.png,56,65,48,58,human,0.7251797318458557
MVPC10_0008_20210120-02_50.png,26,34,65,73,human,0.6001473069190979
MVPC10_0008_20210120-02_50.png,22,30,53,64,human,0.5321044921875
MVPC10_0012_20210115-03_30.png,56,73,41,57,human,0.7958748936653137
MVPC10_0012_20210115-03_30.png,34,40,73,78,human,0.6511802077293396
MVPC10_0012_20210115-03_30.png,49,53,72,78,human,0.6162246465682983
MVPC10_0012_20210115-03_30.png,40,49,62,69,human,0.5066472887992859
MVPC10_0012_20210108-03_05.png,58,76,38,50,human,0.8713831901550293
MVPC10_0012_20210108-03_05.png,48,54,72,78,human,0.7398188710212708
MVPC10_0012_20210108-03_05.png,9,24,44,56,human,0.7002214789390564
MVPC10_0012_20210108-03_05.png,43,50,62,68,human,0.5718629360198975
MVPC10_0012_20210108-03_05.png,13,32,31,43,human,0.5295214056968689
MVPC10_0008_20210119-02_55.png,69,76,46,54,human,0.819476842880249
MVPC10_0005_20210115-09_10.png,42,55,42,53,human,0.7703766226768494
MVPC10_0002_20210111-02_50.png,17,25,62,68,human,0.7105352282524109
MVPC10_0002_20210111-02_50.png,10,19,49,56,human,0.5808950066566467
MVPC10_0007_20210113-09_10.png,9,16,52,60,human,0.5118976831436157
MVPC10_0015_20210112-09_25.png,38,48,10,19,human,0.60999995470047
MVPC10_0015_20210112-09_25.png,46,56,29,38,human,0.5021910071372986
MVPC10_0014_20210112-09_45.png,29,43,71,78,human,0.5774446725845337
MVPC10_0012_20210113-03_00.png,41,49,60,68,human,0.8132098317146301
MVPC10_0012_20210113-03_00.png,13,29,43,57,human,0.810951292514801
MVPC10_0012_20210113-03_00.png,60,77,33,48,human,0.8066015839576721
MVPC10_0012_20210113-03_00.png,39,52,33,48,human,0.8061277270317078
MVPC10_0012_20210113-03_00.png,48,65,43,57,human,0.7941838502883911
MVPC10_0012_20210113-03_00.png,20,35,29,45,human,0.7777692079544067
MVPC10_0012_20210113-03_00.png,48,53,72,79,human,0.7142060995101929
MVPC10_0012_20210113-03_00.png,39,46,0,7,human,0.6187067627906799
MVPC10_0014_20210108-09_35.png,49,66,31,44,human,0.9279831647872925
MVPC10_0014_20210108-09_35.png,23,42,12,23,human,0.5146024227142334
MVPC10_0014_20210120-09_15.png,39,49,56,66,human,0.674957811832428
MVPC10_0002_20210121-02_50.png,11,20,47,56,human,0.7750498652458191
MVPC10_0005_20210114-03_45.png,41,54,1,16,human,0.7780736684799194
MVPC10_0005_20210114-03_45.png,18,25,56,67,human,0.6251618266105652
MVPC10_0002_20210121-03_35.png,13,22,47,58,human,0.6593781113624573
MVPC10_0002_20210114-02_55.png,17,31,20,33,human,0.7557364702224731
MVPC10_0002_20210114-02_55.png,29,41,46,59,human,0.7000547051429749
MVPC10_0002_20210114-02_55.png,1,22,49,67,human,0.5160532593727112
MVPC10_0002_20210114-02_55.png,7,17,13,21,human,0.5064358711242676
MVPC10_0006_20210122-02_35.png,16,28,4,14,human,0.6869096159934998
MVPC10_0006_20210122-02_35.png,6,12,66,80,human,0.5694014430046082
MVPC10_0005_20210114-03_20.png,58,67,8,15,human,0.6477556228637695
MVPC10_0005_20210114-03_20.png,18,25,56,66,human,0.6472798585891724
MVPC10_0005_20210114-03_20.png,38,47,52,60,human,0.5544196963310242
MVPC10_0014_20210120-03_30.png,10,22,45,57,human,0.6342780590057373
MVPC10_0012_20210118-02_55.png,40,49,61,69,human,0.9026728868484497
MVPC10_0012_20210118-02_55.png,48,53,72,78,human,0.7731620073318481
MVPC10_0012_20210118-02_55.png,22,42,23,42,human,0.6114576458930969
MVPC10_0012_20210118-02_55.png,29,35,72,76,human,0.5891439318656921
MVPC10_0012_20210118-02_55.png,47,55,2,8,human,0.5603578090667725
MVPC10_0006_20210111-03_10.png,1,10,41,50,human,0.8449655771255493
MVPC10_0006_20210111-03_10.png,53,62,62,72,human,0.6156806945800781
MVPC10_0006_20210111-03_10.png,2,9,28,35,human,0.5879797339439392
MVPC10_0006_20210113-03_05.png,67,78,22,37,human,0.6899137496948242
MVPC10_0006_20210113-03_05.png,67,79,55,74,human,0.5083089470863342
MVPC10_0002_20210122-02_35.png,22,28,0,7,human,0.5967646837234497
MVPC10_0006_20210108-03_15.png,40,55,48,64,human,0.8516474366188049
MVPC10_0006_20210108-03_15.png,13,27,33,45,human,0.8433258533477783
MVPC10_0006_20210108-03_15.png,6,23,44,56,human,0.8267674446105957
MVPC10_0006_20210108-03_15.png,32,39,63,78,human,0.8104059100151062
MVPC10_0006_20210108-03_15.png,60,70,33,42,human,0.7006263136863708
MVPC10_0006_20210108-03_15.png,32,43,31,41,human,0.6837603449821472
MVPC10_0017_20210115-03_10.png,14,24,12,20,human,0.8650143146514893
MVPC10_0017_20210115-03_10.png,16,29,27,43,human,0.8401902914047241
MVPC10_0017_20210115-03_10.png,3,13,30,41,human,0.7401480078697205
MVPC10_0017_20210115-03_10.png,2,11,17,26,human,0.6084792613983154
MVPC10_0012_20210108-03_20.png,41,50,62,70,human,0.7528621554374695
MVPC10_0012_20210108-03_20.png,6,16,18,27,human,0.7122671604156494
MVPC10_0012_20210108-03_20.png,49,54,72,78,human,0.6007035970687866
MVPC10_0012_20210114-03_10.png,41,50,61,69,human,0.833519458770752
MVPC10_0012_20210114-03_10.png,61,78,49,59,human,0.7983994483947754
MVPC10_0012_20210114-03_10.png,33,48,35,53,human,0.7958080768585205
MVPC10_0012_20210114-03_10.png,49,53,72,78,human,0.7426609992980957
MVPC10_0012_20210114-03_10.png,0,8,34,40,human,0.7000925540924072
MVPC10_0012_20210114-03_10.png,34,40,73,78,human,0.6338606476783752
MVPC10_0012_20210114-03_10.png,28,53,15,34,human,0.5773056745529175
MVPC10_0006_20210112-04_10.png,67,75,20,29,human,0.7367461323738098
MVPC10_0006_20210112-04_10.png,70,77,33,42,human,0.6604734659194946
MVPC10_0006_20210112-04_10.png,55,65,57,72,human,0.5798081159591675
MVPC10_0014_20210120-02_55.png,58,69,10,23,human,0.6358996033668518
MVPC10_0014_20210120-02_55.png,47,56,10,22,human,0.5639410018920898
MVPC10_0010_20210108-02_50.png,61,69,48,56,human,0.7343829870223999
MVPC10_0006_20210113-09_25.png,14,28,4,14,human,0.6847403645515442
MVPC10_0006_20210113-09_25.png,53,63,57,66,human,0.6166399717330933
MVPC10_0002_20210111-03_10.png,4,17,27,37,human,0.7210566997528076
MVPC10_0002_20210111-03_10.png,15,23,46,53,human,0.527134895324707
MVPC10_0008_20210108-03_15.png,56,67,19,29,human,0.6153015494346619
MVPC10_0008_20210108-03_15.png,54,66,57,65,human,0.5774075388908386
MVPC10_0012_20210114-02_55.png,56,72,45,57,human,0.9126505851745605
MVPC10_0012_20210114-02_55.png,41,50,61,68,human,0.7553072571754456
MVPC10_0012_20210114-02_55.png,48,53,72,78,human,0.7468028664588928
MVPC10_0012_20210114-02_55.png,27,53,15,34,human,0.6525478363037109
MVPC10_0012_20210114-02_55.png,28,39,0,8,human,0.6473437547683716
MVPC10_0008_20210114-03_30.png,25,36,53,62,human,0.8336032629013062
MVPC10_0008_20210114-03_30.png,57,71,47,59,human,0.7931114435195923
MVPC10_0012_20210119-02_55.png,49,67,42,57,human,0.7871509790420532
MVPC10_0012_20210119-02_55.png,40,49,62,69,human,0.5520533323287964
MVPC10_0012_20210119-02_55.png,49,54,72,78,human,0.5295320749282837
MVPC10_0006_20210121-09_40.png,56,66,17,26,human,0.8030436635017395
MVPC10_0006_20210121-09_40.png,63,72,34,43,human,0.7756619453430176
MVPC10_0006_20210111-03_20.png,21,34,13,26,human,0.8657381534576416
MVPC10_0006_20210111-03_20.png,57,68,32,42,human,0.7428788542747498
MVPC10_0006_20210118-03_40.png,67,78,24,38,human,0.5814647078514099
MVPC10_0006_20210118-03_40.png,21,29,2,10,human,0.5171685814857483
MVPC10_0006_20210118-03_40.png,5,12,64,79,human,0.5142999291419983
MVPC10_0007_20210114-09_30.png,26,51,1,16,human,0.8658891916275024
MVPC10_0002_20210121-09_25.png,1,10,35,42,human,0.7838496565818787
MVPC10_0002_20210121-09_25.png,9,18,46,55,human,0.7522698640823364
MVPC10_0002_20210121-09_25.png,6,21,15,26,human,0.6403065919876099
MVPC10_0014_20210111-02_45.png,41,51,11,25,human,0.7830967903137207
MVPC10_0015_20210118-09_40.png,53,62,13,21,human,0.7990395426750183
MVPC10_0015_20210118-09_40.png,58,69,27,37,human,0.6949730515480042
MVPC10_0015_20210118-09_40.png,46,58,26,39,human,0.6177818775177002
MVPC10_0015_20210115-09_30.png,31,37,1,7,human,0.7771916389465332
MVPC10_0015_20210115-09_30.png,43,49,0,7,human,0.6721660494804382
MVPC10_0015_20210115-09_30.png,10,18,54,61,human,0.6488904356956482
MVPC10_0014_20210111-03_00.png,47,56,13,23,human,0.6256406307220459
MVPC10_0014_20210111-03_00.png,28,39,29,42,human,0.5592132806777954
MVPC10_0010_20210108-03_15.png,28,35,54,64,human,0.7324366569519043
MVPC10_0010_20210108-03_15.png,8,17,52,60,human,0.6996175646781921
MVPC10_0010_20210108-03_15.png,57,70,0,13,human,0.5031774640083313
MVPC10_0012_20210114-03_15.png,41,49,61,69,human,0.7989670038223267
MVPC10_0012_20210114-03_15.png,49,53,72,78,human,0.7806297540664673
MVPC10_0012_20210114-03_15.png,72,77,45,52,human,0.6796427369117737
MVPC10_0012_20210114-03_15.png,66,78,29,40,human,0.6568625569343567
MVPC10_0012_20210114-03_15.png,26,52,15,34,human,0.5430145263671875
MVPC10_0012_20210114-03_15.png,32,39,72,77,human,0.5285857915878296
MVPC10_0006_20210119-02_50.png,54,63,16,25,human,0.8395195007324219
MVPC10_0006_20210119-02_50.png,54,62,57,65,human,0.8136745095252991
MVPC10_0006_20210119-02_50.png,58,66,32,43,human,0.7660279273986816
MVPC10_0006_20210119-02_50.png,71,78,32,42,human,0.6882021427154541
MVPC10_0006_20210112-03_15.png,55,64,16,25,human,0.7785548567771912
MVPC10_0006_20210112-03_15.png,68,73,19,25,human,0.7137534022331238
MVPC10_0006_20210112-03_15.png,67,74,54,60,human,0.7036759257316589
MVPC10_0006_20210112-03_15.png,67,78,33,43,human,0.5699385404586792
MVPC10_0006_20210112-03_15.png,53,63,58,74,human,0.5371990203857422
MVPC10_0008_20210108-03_50.png,21,29,51,60,human,0.6615957617759705
MVPC10_0008_20210108-03_50.png,55,67,53,65,human,0.5372329354286194
MVPC10_0006_20210111-03_30.png,59,69,33,43,human,0.645455539226532
MVPC10_0006_20210111-03_30.png,62,76,21,41,human,0.6283866167068481
MVPC10_0006_20210111-03_30.png,54,62,62,72,human,0.5748459696769714
MVPC10_0015_20210119-03_15.png,41,52,26,40,human,0.6563865542411804
MVPC10_0015_20210119-03_15.png,58,66,14,24,human,0.5820339322090149
MVPC10_0006_20210112-02_50.png,54,63,16,27,human,0.7808496952056885
MVPC10_0006_20210112-02_50.png,54,63,56,72,human,0.688141942024231
MVPC10_0006_20210112-02_50.png,67,74,21,30,human,0.6291350722312927
MVPC10_0006_20210112-02_50.png,58,68,33,43,human,0.6074306964874268
MVPC10_0007_20210115-09_20.png,25,51,1,15,human,0.8509532809257507
MVPC10_0002_20210121-02_45.png,11,20,47,56,human,0.7118629217147827
MVPC10_0002_20210121-02_45.png,65,76,43,53,human,0.6366350650787354
MVPC10_0006_20210118-02_45.png,55,65,56,65,human,0.7829656004905701
MVPC10_0006_20210118-02_45.png,57,66,33,43,human,0.6928852796554565
MVPC10_0006_20210118-02_45.png,56,65,16,24,human,0.6617144346237183
MVPC10_0006_20210118-02_45.png,54,60,65,74,human,0.516271710395813
MVPC10_0017_20210111-02_55.png,41,55,27,41,human,0.8211127519607544
MVPC10_0017_20210111-02_55.png,60,69,29,37,human,0.7733046412467957
MVPC10_0017_20210111-02_55.png,51,61,9,22,human,0.7532102465629578
MVPC10_0017_20210111-02_55.png,37,46,10,18,human,0.5840142369270325
MVPC10_0008_20210118-09_20.png,23,33,51,63,human,0.788116991519928
MVPC10_0008_20210118-09_20.png,73,77,44,51,human,0.5728508830070496
MVPC10_0017_20210108-03_15.png,37,48,27,36,human,0.7343915700912476
MVPC10_0017_20210108-03_15.png,50,59,10,19,human,0.7088387608528137
MVPC10_0017_20210108-03_15.png,59,67,50,59,human,0.7009017467498779
MVPC10_0017_20210108-03_15.png,17,29,30,40,human,0.6729025840759277
MVPC10_0017_20210108-03_15.png,59,67,28,38,human,0.6694992780685425
MVPC10_0017_20210108-03_15.png,20,27,12,20,human,0.6553221344947815
MVPC10_0017_20210108-03_15.png,68,76,46,54,human,0.6270592212677002
MVPC10_0017_20210108-03_15.png,33,43,8,17,human,0.5404056906700134
MVPC10_0005_20210112-03_30.png,29,40,7,25,human,0.8426336646080017
MVPC10_0005_20210112-03_30.png,55,70,11,25,human,0.7776643633842468
MVPC10_0005_20210112-03_30.png,38,45,53,60,human,0.7338948845863342
MVPC10_0005_20210112-03_30.png,1,5,29,35,human,0.7107617259025574
MVPC10_0005_20210112-03_30.png,19,25,57,66,human,0.6968449354171753
MVPC10_0005_20210112-03_30.png,3,11,19,26,human,0.6752046942710876
MVPC10_0005_20210112-03_30.png,16,29,26,39,human,0.6695474982261658
MVPC10_0005_20210112-03_30.png,11,23,10,22,human,0.5922501683235168
MVPC10_0008_20210111-09_25.png,68,78,45,54,human,0.7718954086303711
MVPC10_0008_20210111-09_25.png,26,39,51,68,human,0.7526857852935791
MVPC10_0006_20210119-02_45.png,54,63,16,24,human,0.6585443615913391
MVPC10_0006_20210119-02_45.png,54,63,57,65,human,0.5635263323783875
MVPC10_0006_20210119-02_45.png,69,78,38,47,human,0.5479689240455627
MVPC10_0015_20210118-03_30.png,38,49,25,37,human,0.7164552807807922
MVPC10_0015_20210118-03_30.png,40,49,10,21,human,0.6569064259529114
MVPC10_0015_20210118-03_30.png,57,65,12,22,human,0.5538023710250854
MVPC10_0015_20210118-03_30.png,55,66,26,39,human,0.531567394733429
MVPC10_0015_20210114-09_20.png,12,20,53,62,human,0.5223707556724548
MVPC10_0008_20210113-03_00.png,67,75,45,54,human,0.8473467230796814
MVPC10_0008_20210113-03_00.png,59,68,49,57,human,0.6631643772125244
MVPC10_0015_20210113-09_25.png,40,51,10,19,human,0.8504415154457092
MVPC10_0015_20210113-09_25.png,39,52,56,66,human,0.7383155226707458
MVPC10_0015_20210113-09_25.png,46,54,28,39,human,0.656307578086853
MVPC10_0015_20210113-09_25.png,10,19,13,23,human,0.5113839507102966
MVPC10_0006_20210111-02_50.png,57,66,15,25,human,0.6982373595237732
MVPC10_0006_20210111-02_50.png,53,62,56,67,human,0.6663573980331421
MVPC10_0002_20210121-03_15.png,9,18,48,56,human,0.7415103316307068
MVPC10_0002_20210121-03_15.png,15,24,65,73,human,0.6319893598556519
MVPC10_0002_20210121-03_15.png,2,11,47,54,human,0.5802331566810608
MVPC10_0008_20210113-09_15.png,57,67,49,58,human,0.9183340668678284
MVPC10_0012_20210113-03_10.png,35,48,35,49,human,0.9068963527679443
MVPC10_0012_20210113-03_10.png,62,78,34,43,human,0.8541080951690674
MVPC10_0012_20210113-03_10.png,40,49,60,69,human,0.8454622626304626
MVPC10_0012_20210113-03_10.png,49,53,73,78,human,0.7231985330581665
MVPC10_0012_20210113-03_10.png,26,40,0,8,human,0.6577554941177368
MVPC10_0012_20210113-03_10.png,39,47,0,8,human,0.5853762626647949
MVPC10_0006_20210120-09_15.png,69,78,33,41,human,0.9353709816932678
MVPC10_0006_20210120-09_15.png,53,72,46,57,human,0.8327322006225586
MVPC10_0006_20210120-09_15.png,14,34,3,15,human,0.7224001288414001
MVPC10_0006_20210120-09_15.png,54,63,65,75,human,0.5672118067741394
MVPC10_0006_20210120-09_15.png,0,4,50,56,human,0.5646700859069824
MVPC10_0006_20210120-09_15.png,70,77,48,56,human,0.5372682213783264
MVPC10_0002_20210114-03_00.png,2,18,50,61,human,0.7483429312705994
MVPC10_0002_20210114-03_00.png,55,70,18,28,human,0.7366552352905273
MVPC10_0002_20210114-03_00.png,19,28,1,9,human,0.6131187677383423
MVPC10_0015_20210120-03_20.png,58,68,25,39,human,0.6789944767951965
MVPC10_0015_20210120-03_20.png,39,50,7,19,human,0.6121159791946411
MVPC10_0007_20210112-08_50.png,25,50,1,15,human,0.8462936282157898
MVPC10_0015_20210115-03_25.png,39,49,9,21,human,0.7891101837158203
MVPC10_0015_20210115-03_25.png,59,68,27,37,human,0.6558408737182617
MVPC10_0015_20210115-03_25.png,57,68,12,23,human,0.6079201698303223
MVPC10_0015_20210115-03_25.png,42,52,23,38,human,0.5669460892677307
MVPC10_0015_20210115-03_25.png,13,21,14,23,human,0.5547158122062683
MVPC10_0006_20210112-03_25.png,57,65,57,65,human,0.6490071415901184
MVPC10_0006_20210112-03_25.png,67,76,51,63,human,0.5126293301582336
MVPC10_0005_20210120-09_30.png,29,46,11,26,human,0.7875350713729858
MVPC10_0005_20210120-09_30.png,7,18,11,21,human,0.7574499845504761
MVPC10_0006_20210121-09_20.png,16,32,3,14,human,0.6652547717094421
MVPC10_0006_20210121-09_20.png,66,77,26,38,human,0.6176998019218445
MVPC10_0006_20210121-09_20.png,3,11,20,28,human,0.5063161849975586
MVPC10_0006_20210112-04_00.png,71,78,35,44,human,0.8061150312423706
MVPC10_0006_20210112-04_00.png,6,12,28,36,human,0.7589691281318665
MVPC10_0006_20210112-04_00.png,67,74,19,29,human,0.6617223620414734
MVPC10_0006_20210112-04_00.png,67,77,51,64,human,0.5197911858558655
MVPC10_0006_20210112-04_00.png,53,62,63,73,human,0.5125560164451599
MVPC10_0006_20210112-04_00.png,56,66,56,66,human,0.5007048845291138
MVPC10_0007_20210112-09_25.png,25,50,1,15,human,0.8433012962341309
MVPC10_0014_20210112-08_45.png,29,43,71,78,human,0.7362051606178284
MVPC10_0006_20210108-02_55.png,58,72,18,28,human,0.7272568345069885
MVPC10_0006_20210108-02_55.png,51,62,61,73,human,0.6232806444168091
MVPC10_0006_20210108-02_55.png,0,12,36,44,human,0.5912672877311707
MVPC10_0006_20210108-02_55.png,5,16,49,61,human,0.5236947536468506
MVPC10_0002_20210119-03_15.png,2,10,47,56,human,0.7866897583007812
MVPC10_0002_20210119-03_15.png,5,13,53,62,human,0.5014972686767578
MVPC10_0006_20210121-09_05.png,53,61,57,65,human,0.726840078830719
MVPC10_0006_20210121-09_05.png,14,30,3,15,human,0.6691507697105408
MVPC10_0006_20210119-04_00.png,67,77,50,65,human,0.7211179137229919
MVPC10_0006_20210119-04_00.png,67,75,19,29,human,0.7071816921234131
MVPC10_0006_20210119-04_00.png,22,29,2,9,human,0.5670785903930664
MVPC10_0006_20210119-04_00.png,55,62,18,28,human,0.5071476697921753
MVPC10_0008_20210118-09_25.png,24,37,51,62,human,0.8681786060333252
MVPC10_0008_20210118-09_25.png,67,73,50,60,human,0.6217732429504395
MVPC10_0008_20210119-09_35.png,15,27,4,16,human,0.6099288463592529
MVPC10_0008_20210119-09_35.png,70,76,48,56,human,0.5240829586982727
MVPC10_0007_20210112-08_40.png,25,50,1,15,human,0.8457783460617065
MVPC10_0014_20210118-09_15.png,23,31,57,65,human,0.8621326684951782
MVPC10_0014_20210118-09_15.png,59,66,54,62,human,0.6038715243339539
MVPC10_0014_20210118-09_15.png,9,17,56,62,human,0.5411829352378845
MVPC10_0014_20210118-09_15.png,43,53,65,74,human,0.5050628781318665
MVPC10_0008_20210111-09_15.png,67,77,46,54,human,0.901749312877655
MVPC10_0008_20210111-09_15.png,22,32,52,61,human,0.7887228727340698
MVPC10_0008_20210111-09_15.png,30,38,69,76,human,0.6784974336624146
MVPC10_0008_20210111-09_15.png,6,15,49,58,human,0.6147179007530212
MVPC10_0008_20210111-09_15.png,62,74,14,26,human,0.5082469582557678
MVPC10_0008_20210111-09_15.png,61,76,27,39,human,0.5055006742477417
MVPC10_0002_20210114-03_15.png,11,20,47,56,human,0.6814327836036682
MVPC10_0006_20210118-03_45.png,21,29,2,10,human,0.5777032375335693
MVPC10_0008_20210120-08_55.png,64,73,16,25,human,0.5127889513969421
MVPC10_0006_20210119-02_55.png,3,10,30,36,human,0.8119894862174988
MVPC10_0006_20210119-02_55.png,69,78,35,44,human,0.685727059841156
MVPC10_0006_20210119-02_55.png,55,62,18,26,human,0.669426441192627
MVPC10_0006_20210119-02_55.png,59,75,21,42,human,0.6256365776062012
MVPC10_0006_20210119-02_55.png,51,61,60,74,human,0.6042225360870361
MVPC10_0006_20210119-02_55.png,4,13,50,61,human,0.5936543345451355
MVPC10_0006_20210119-02_55.png,22,30,1,8,human,0.5358251333236694
MVPC10_0015_20210118-02_55.png,58,69,28,39,human,0.8042187690734863
MVPC10_0015_20210118-02_55.png,41,51,26,39,human,0.6844672560691833
MVPC10_0015_20210118-02_55.png,40,49,9,20,human,0.6658949851989746
MVPC10_0015_20210118-02_55.png,54,66,12,22,human,0.6205577254295349
MVPC10_0015_20210118-02_55.png,15,24,12,22,human,0.5111892819404602
MVPC10_0012_20210108-03_10.png,41,50,62,70,human,0.732629656791687
MVPC10_0012_20210108-03_10.png,43,49,0,7,human,0.7270689606666565
MVPC10_0012_20210108-03_10.png,49,54,72,78,human,0.6218795776367188
MVPC10_0012_20210108-03_10.png,68,78,43,48,human,0.6140358448028564
MVPC10_0012_20210119-03_05.png,11,23,16,25,human,0.7936207056045532
MVPC10_0012_20210119-03_05.png,49,53,72,78,human,0.7129479050636292
MVPC10_0012_20210119-03_05.png,40,49,62,69,human,0.5714210867881775
MVPC10_0014_20210118-02_55.png,23,32,14,24,human,0.5883376002311707
MVPC10_0014_20210118-02_55.png,44,55,55,65,human,0.5841026306152344
MVPC10_0014_20210118-02_55.png,45,56,28,41,human,0.5119693279266357
MVPC10_0014_20210118-02_55.png,44,53,13,22,human,0.5070981979370117
MVPC10_0014_20210118-03_00.png,44,54,12,22,human,0.6461156606674194
MVPC10_0014_20210118-03_00.png,45,55,28,41,human,0.5592154264450073
MVPC10_0014_20210118-03_00.png,22,34,15,24,human,0.535560667514801
MVPC10_0014_20210118-03_00.png,44,54,56,67,human,0.5104193687438965
MVPC10_0014_20210112-04_10.png,23,33,11,24,human,0.5675484538078308
MVPC10_0014_20210115-09_25.png,57,67,54,63,human,0.7355371117591858
MVPC10_0014_20210115-09_25.png,7,14,18,26,human,0.5608205795288086
MVPC10_0006_20210119-03_50.png,66,77,49,59,human,0.7583826184272766
MVPC10_0006_20210119-03_50.png,67,74,18,27,human,0.6257326602935791
MVPC10_0006_20210119-03_40.png,67,78,24,38,human,0.7479318976402283
MVPC10_0006_20210119-03_40.png,51,62,61,74,human,0.5758484601974487
MVPC10_0006_20210119-03_40.png,6,12,67,80,human,0.5513162612915039
MVPC10_0006_20210119-03_40.png,3,13,48,64,human,0.547404408454895
MVPC10_0006_20210119-03_40.png,6,14,1,17,human,0.5442289710044861
MVPC10_0006_20210119-03_40.png,68,78,48,67,human,0.529206395149231
MVPC10_0006_20210113-09_30.png,24,34,51,67,human,0.8482091426849365
MVPC10_0006_20210113-09_30.png,52,63,57,65,human,0.75041264295578
MVPC10_0006_20210113-09_30.png,0,11,41,57,human,0.6914833188056946
MVPC10_0006_20210113-09_30.png,46,52,75,79,human,0.6423647403717041
MVPC10_0006_20210113-09_30.png,21,32,1,12,human,0.6265243887901306
MVPC10_0006_20210113-09_15.png,14,30,3,14,human,0.5678844451904297
MVPC10_0006_20210113-09_15.png,64,74,52,63,human,0.5418818593025208
MVPC10_0006_20210113-09_15.png,54,61,58,66,human,0.5166324973106384
MVPC10_0017_20210113-03_10.png,60,67,30,40,human,0.7589234113693237
MVPC10_0017_20210113-03_10.png,41,49,28,38,human,0.6595802307128906
MVPC10_0017_20210113-03_10.png,33,40,7,14,human,0.5225910544395447
MVPC10_0017_20210113-03_10.png,16,28,31,41,human,0.510617196559906
MVPC10_0015_20210118-09_25.png,2,10,50,58,human,0.7666804194450378
MVPC10_0015_20210118-09_25.png,9,18,16,23,human,0.6559220552444458
MVPC10_0005_20210113-03_10.png,61,77,41,50,human,0.9158294200897217
MVPC10_0005_20210113-03_10.png,21,31,41,49,human,0.8740764856338501
MVPC10_0005_20210113-03_10.png,34,48,42,57,human,0.8455806374549866
MVPC10_0005_20210113-03_10.png,16,29,5,21,human,0.725095808506012
MVPC10_0005_20210113-03_10.png,44,56,0,19,human,0.6845049262046814
MVPC10_0005_20210113-03_10.png,0,5,48,53,human,0.6141542792320251
MVPC10_0005_20210113-03_10.png,18,25,57,66,human,0.6052133440971375
MVPC10_0005_20210113-03_10.png,37,46,52,60,human,0.5033559203147888
MVPC10_0010_20210108-03_45.png,57,70,0,13,human,0.611562192440033
