ir,rgb,previous,count
data/20220423/1650678076313.png,data/20220423/1650678076313.jpg,0,0
data/20220423/1650678136642.png,data/20220423/1650678136642.jpg,0,0
data/20220423/1650678196984.png,data/20220423/1650678196984.jpg,0,0
data/20220423/1650678256441.png,data/20220423/1650678256441.jpg,0,0
data/20220423/1650678316756.png,data/20220423/1650678316756.jpg,0,0
data/20220423/1650678376280.png,data/20220423/1650678376280.jpg,0,0
data/20220423/1650678436583.png,data/20220423/1650678436583.jpg,0,0
data/20220423/1650678496853.png,data/20220423/1650678496853.jpg,0,0
data/20220423/1650678556234.png,data/20220423/1650678556234.jpg,1,0
data/20220423/1650678616558.png,data/20220423/1650678616558.jpg,0,0
data/20220423/1650678676913.png,data/20220423/1650678676913.jpg,0,0
data/20220423/1650678736355.png,data/20220423/1650678736355.jpg,2,0
data/20220423/1650678796691.png,data/20220423/1650678796691.jpg,0,0
data/20220423/1650678855957.png,data/20220423/1650678855957.jpg,0,0
data/20220423/1650678916289.png,data/20220423/1650678916289.jpg,0,0
data/20220423/1650678976604.png,data/20220423/1650678976604.jpg,0,0
data/20220423/1650679037054.png,data/20220423/1650679037054.jpg,0,0
data/20220423/1650679096380.png,data/20220423/1650679096380.jpg,0,0
data/20220423/1650679156890.png,data/20220423/1650679156890.jpg,0,0
data/20220423/1650679217250.png,data/20220423/1650679217250.jpg,0,0
data/20220423/1650679276542.png,data/20220423/1650679276542.jpg,0,0
data/20220423/1650679336854.png,data/20220423/1650679336854.jpg,1,0
data/20220423/1650679396245.png,data/20220423/1650679396245.jpg,1,0
data/20220423/1650679456608.png,data/20220423/1650679456608.jpg,1,0
data/20220423/1650679516905.png,data/20220423/1650679516905.jpg,2,0
data/20220423/1650679576349.png,data/20220423/1650679576349.jpg,0,0
data/20220423/1650679636688.png,data/20220423/1650679636688.jpg,0,0
data/20220423/1650679695956.png,data/20220423/1650679695956.jpg,1,0
data/20220423/1650679756274.png,data/20220423/1650679756274.jpg,1,0
data/20220423/1650679816661.png,data/20220423/1650679816661.jpg,2,0
data/20220423/1650679876025.png,data/20220423/1650679876025.jpg,2,0
data/20220423/1650679936363.png,data/20220423/1650679936363.jpg,1,0
data/20220423/1650679996672.png,data/20220423/1650679996672.jpg,1,0
data/20220423/1650680056304.png,data/20220423/1650680056304.jpg,0,0
data/20220423/1650680116650.png,data/20220423/1650680116650.jpg,0,0
data/20220423/1650680176026.png,data/20220423/1650680176026.jpg,1,0
data/20220423/1650680236432.png,data/20220423/1650680236432.jpg,1,0
data/20220423/1650680296853.png,data/20220423/1650680296853.jpg,2,0
data/20220423/1650680356232.png,data/20220423/1650680356232.jpg,1,0
data/20220423/1650680416637.png,data/20220423/1650680416637.jpg,0,0
data/20220423/1650680476127.png,data/20220423/1650680476127.jpg,4,0
data/20220423/1650680536319.png,data/20220423/1650680536319.jpg,0,0
data/20220423/1650680596657.png,data/20220423/1650680596657.jpg,0,0
data/20220423/1650680656077.png,data/20220423/1650680656077.jpg,0,0
data/20220423/1650680721528.png,data/20220423/1650680721528.jpg,0,0
data/20220423/1650680776941.png,data/20220423/1650680776941.jpg,1,0
data/20220423/1650680836306.png,data/20220423/1650680836306.jpg,0,0
data/20220423/1650680896657.png,data/20220423/1650680896657.jpg,0,0
data/20220423/1650680956144.png,data/20220423/1650680956144.jpg,0,0
data/20220423/1650681016614.png,data/20220423/1650681016614.jpg,0,0
data/20220423/1650681077146.png,data/20220423/1650681077146.jpg,0,0
data/20220423/1650681136473.png,data/20220423/1650681136473.jpg,0,0
data/20220423/1650681196918.png,data/20220423/1650681196918.jpg,0,0
data/20220423/1650681256288.png,data/20220423/1650681256288.jpg,1,0
data/20220423/1650681316692.png,data/20220423/1650681316692.jpg,1,0
data/20220423/1650681376080.png,data/20220423/1650681376080.jpg,0,0
data/20220423/1650681436475.png,data/20220423/1650681436475.jpg,0,0
data/20220423/1650681496965.png,data/20220423/1650681496965.jpg,0,0
data/20220423/1650681556323.png,data/20220423/1650681556323.jpg,0,0
data/20220423/1650681616683.png,data/20220423/1650681616683.jpg,1,0
data/20220423/1650681676026.png,data/20220423/1650681676026.jpg,1,0
data/20220423/1650681736274.png,data/20220423/1650681736274.jpg,1,0
data/20220423/1650681796762.png,data/20220423/1650681796762.jpg,1,0
data/20220423/1650681856026.png,data/20220423/1650681856026.jpg,1,0
data/20220423/1650681916455.png,data/20220423/1650681916455.jpg,1,0
data/20220423/1650682042548.png,data/20220423/1650682042548.jpg,1,-1
data/20220423/1650682042645.png,data/20220423/1650682042645.jpg,1,-1
data/20220423/1650682042786.png,data/20220423/1650682042786.jpg,1,-1
data/20220423/1650682042884.png,data/20220423/1650682042884.jpg,1,-1
data/20220423/1650682096430.png,data/20220423/1650682096430.jpg,1,0
data/20220423/1650682156734.png,data/20220423/1650682156734.jpg,1,0
data/20220423/1650682216141.png,data/20220423/1650682216141.jpg,1,0
data/20220423/1650682276481.png,data/20220423/1650682276481.jpg,2,0
data/20220423/1650682336851.png,data/20220423/1650682336851.jpg,1,0
data/20220423/1650682396166.png,data/20220423/1650682396166.jpg,2,0
data/20220423/1650682456689.png,data/20220423/1650682456689.jpg,3,0
data/20220423/1650682515992.png,data/20220423/1650682515992.jpg,0,0
data/20220423/1650682576382.png,data/20220423/1650682576382.jpg,0,0
data/20220423/1650682636692.png,data/20220423/1650682636692.jpg,0,0
data/20220423/1650682696103.png,data/20220423/1650682696103.jpg,0,0
data/20220423/1650682756480.png,data/20220423/1650682756480.jpg,0,0
data/20220423/1650682817774.png,data/20220423/1650682817774.jpg,1,0
data/20220423/1650682876126.png,data/20220423/1650682876126.jpg,0,0
data/20220423/1650682936654.png,data/20220423/1650682936654.jpg,0,0
data/20220423/1650682997088.png,data/20220423/1650682997088.jpg,1,0
data/20220423/1650683056449.png,data/20220423/1650683056449.jpg,1,0
data/20220423/1650683116859.png,data/20220423/1650683116859.jpg,2,0
data/20220423/1650683176344.png,data/20220423/1650683176344.jpg,3,0
data/20220423/1650683236866.png,data/20220423/1650683236866.jpg,0,0
data/20220423/1650683296223.png,data/20220423/1650683296223.jpg,2,0
data/20220423/1650683356539.png,data/20220423/1650683356539.jpg,1,0
data/20220423/1650683416947.png,data/20220423/1650683416947.jpg,0,0
data/20220423/1650683476439.png,data/20220423/1650683476439.jpg,1,0
data/20220423/1650683536865.png,data/20220423/1650683536865.jpg,0,0
data/20220423/1650683596205.png,data/20220423/1650683596205.jpg,1,0
data/20220423/1650683656611.png,data/20220423/1650683656611.jpg,2,0
data/20220423/1650683716947.png,data/20220423/1650683716947.jpg,3,0
data/20220423/1650683776280.png,data/20220423/1650683776280.jpg,2,0
data/20220423/1650683836775.png,data/20220423/1650683836775.jpg,3,0
data/20220423/1650683896247.png,data/20220423/1650683896247.jpg,2,0
data/20220423/1650683956571.png,data/20220423/1650683956571.jpg,3,0
data/20220423/1650684016926.png,data/20220423/1650684016926.jpg,1,0
data/20220423/1650684076306.png,data/20220423/1650684076306.jpg,1,0
data/20220423/1650684136664.png,data/20220423/1650684136664.jpg,0,0
data/20220423/1650684197067.png,data/20220423/1650684197067.jpg,0,0
data/20220423/1650684256430.png,data/20220423/1650684256430.jpg,0,0
data/20220423/1650684316823.png,data/20220423/1650684316823.jpg,1,0
data/20220423/1650684376146.png,data/20220423/1650684376146.jpg,0,0
data/20220423/1650684436574.png,data/20220423/1650684436574.jpg,0,0
data/20220423/1650684497044.png,data/20220423/1650684497044.jpg,1,0
data/20220423/1650684556439.png,data/20220423/1650684556439.jpg,1,0
data/20220423/1650684616771.png,data/20220423/1650684616771.jpg,2,0
data/20220423/1650684676084.png,data/20220423/1650684676084.jpg,1,0
data/20220423/1650684736396.png,data/20220423/1650684736396.jpg,1,0
data/20220423/1650684796794.png,data/20220423/1650684796794.jpg,1,0
data/20220423/1650684856214.png,data/20220423/1650684856214.jpg,1,0
data/20220423/1650684916551.png,data/20220423/1650684916551.jpg,1,0
data/20220423/1650684976922.png,data/20220423/1650684976922.jpg,2,0
data/20220423/1650685036329.png,data/20220423/1650685036329.jpg,1,0
data/20220423/1650685096706.png,data/20220423/1650685096706.jpg,2,0
data/20220423/1650685157112.png,data/20220423/1650685157112.jpg,1,0
data/20220423/1650685216538.png,data/20220423/1650685216538.jpg,2,0
data/20220423/1650685276923.png,data/20220423/1650685276923.jpg,1,0
data/20220423/1650685336285.png,data/20220423/1650685336285.jpg,1,0
data/20220423/1650685396763.png,data/20220423/1650685396763.jpg,0,0
data/20220423/1650685456559.png,data/20220423/1650685456559.jpg,1,0
data/20220423/1650685516940.png,data/20220423/1650685516940.jpg,0,0
data/20220423/1650685576389.png,data/20220423/1650685576389.jpg,0,0
data/20220423/1650685636626.png,data/20220423/1650685636626.jpg,2,0
data/20220423/1650685697064.png,data/20220423/1650685697064.jpg,1,0
data/20220423/1650685756442.png,data/20220423/1650685756442.jpg,1,0
data/20220423/1650685816819.png,data/20220423/1650685816819.jpg,2,0
data/20220423/1650685876143.png,data/20220423/1650685876143.jpg,1,0
data/20220423/1650685936486.png,data/20220423/1650685936486.jpg,3,0
data/20220423/1650685996926.png,data/20220423/1650685996926.jpg,1,0
data/20220423/1650686056467.png,data/20220423/1650686056467.jpg,0,0
data/20220423/1650686116997.png,data/20220423/1650686116997.jpg,0,0
data/20220423/1650686176468.png,data/20220423/1650686176468.jpg,0,0
data/20220423/1650686236872.png,data/20220423/1650686236872.jpg,2,0
data/20220423/1650686296333.png,data/20220423/1650686296333.jpg,0,0
data/20220423/1650686356738.png,data/20220423/1650686356738.jpg,0,0
data/20220423/1650686417024.png,data/20220423/1650686417024.jpg,1,0
data/20220423/1650686476350.png,data/20220423/1650686476350.jpg,1,0
data/20220423/1650686536746.png,data/20220423/1650686536746.jpg,0,0
data/20220423/1650686596098.png,data/20220423/1650686596098.jpg,0,0
data/20220423/1650686656477.png,data/20220423/1650686656477.jpg,0,0
data/20220423/1650686716843.png,data/20220423/1650686716843.jpg,1,0
data/20220423/1650686776198.png,data/20220423/1650686776198.jpg,0,0
data/20220423/1650686836634.png,data/20220423/1650686836634.jpg,0,0
data/20220423/1650686896894.png,data/20220423/1650686896894.jpg,0,0
data/20220423/1650686956378.png,data/20220423/1650686956378.jpg,0,0
data/20220423/1650687016668.png,data/20220423/1650687016668.jpg,1,0
data/20220423/1650687077104.png,data/20220423/1650687077104.jpg,0,0
data/20220423/1650687136444.png,data/20220423/1650687136444.jpg,0,0
data/20220423/1650687196997.png,data/20220423/1650687196997.jpg,0,0
data/20220423/1650687256332.png,data/20220423/1650687256332.jpg,0,0
data/20220423/1650687316694.png,data/20220423/1650687316694.jpg,0,0
data/20220423/1650687376959.png,data/20220423/1650687376959.jpg,0,0
data/20220423/1650687436433.png,data/20220423/1650687436433.jpg,0,0
data/20220423/1650687496785.png,data/20220423/1650687496785.jpg,0,0
data/20220423/1650687556244.png,data/20220423/1650687556244.jpg,0,0
data/20220423/1650687616619.png,data/20220423/1650687616619.jpg,0,0
data/20220423/1650687676957.png,data/20220423/1650687676957.jpg,1,0
data/20220423/1650687736325.png,data/20220423/1650687736325.jpg,0,0
data/20220423/1650687796768.png,data/20220423/1650687796768.jpg,0,0
data/20220423/1650687856129.png,data/20220423/1650687856129.jpg,1,0
data/20220423/1650687916515.png,data/20220423/1650687916515.jpg,2,0
data/20220423/1650687976859.png,data/20220423/1650687976859.jpg,3,0
data/20220423/1650688036367.png,data/20220423/1650688036367.jpg,5,0
data/20220423/1650688096774.png,data/20220423/1650688096774.jpg,2,0
data/20220423/1650688156156.png,data/20220423/1650688156156.jpg,1,0
data/20220423/1650688216388.png,data/20220423/1650688216388.jpg,1,0
data/20220423/1650688276898.png,data/20220423/1650688276898.jpg,0,0
data/20220423/1650688336298.png,data/20220423/1650688336298.jpg,1,0
data/20220423/1650688396693.png,data/20220423/1650688396693.jpg,1,0
data/20220423/1650688457102.png,data/20220423/1650688457102.jpg,1,0
data/20220423/1650688516526.png,data/20220423/1650688516526.jpg,1,0
data/20220423/1650688576982.png,data/20220423/1650688576982.jpg,1,0
data/20220423/1650688636380.png,data/20220423/1650688636380.jpg,1,0
data/20220423/1650688696679.png,data/20220423/1650688696679.jpg,0,0
data/20220423/1650688757077.png,data/20220423/1650688757077.jpg,0,0
data/20220423/1650688816539.png,data/20220423/1650688816539.jpg,0,0
data/20220423/1650688876804.png,data/20220423/1650688876804.jpg,0,0
data/20220423/1650688936123.png,data/20220423/1650688936123.jpg,0,0
data/20220423/1650688996515.png,data/20220423/1650688996515.jpg,0,0
data/20220423/1650689056871.png,data/20220423/1650689056871.jpg,0,0
data/20220423/1650689116283.png,data/20220423/1650689116283.jpg,2,0
data/20220423/1650689176666.png,data/20220423/1650689176666.jpg,2,0
data/20220423/1650689302653.png,data/20220423/1650689302653.jpg,1,-1
data/20220423/1650689302715.png,data/20220423/1650689302715.jpg,1,-1
data/20220423/1650689302914.png,data/20220423/1650689302914.jpg,2,-1
data/20220423/1650689302962.png,data/20220423/1650689302962.jpg,2,-1
data/20220423/1650689356665.png,data/20220423/1650689356665.jpg,3,0
data/20220423/1650689415964.png,data/20220423/1650689415964.jpg,6,0
data/20220423/1650689476459.png,data/20220423/1650689476459.jpg,4,0
data/20220423/1650689536852.png,data/20220423/1650689536852.jpg,5,0
data/20220423/1650689596169.png,data/20220423/1650689596169.jpg,0,0
data/20220423/1650689656520.png,data/20220423/1650689656520.jpg,0,0
data/20220423/1650689716832.png,data/20220423/1650689716832.jpg,0,0
data/20220423/1650689841756.png,data/20220423/1650689841756.jpg,1,-1
data/20220423/1650689841823.png,data/20220423/1650689841823.jpg,1,-1
data/20220423/1650689842019.png,data/20220423/1650689842019.jpg,1,-1
data/20220423/1650689842072.png,data/20220423/1650689842072.jpg,1,-1
data/20220423/1650689896588.png,data/20220423/1650689896588.jpg,2,0
data/20220423/1650689956875.png,data/20220423/1650689956875.jpg,1,0
data/20220423/1650690017366.png,data/20220423/1650690017366.jpg,0,0
data/20220423/1650690076632.png,data/20220423/1650690076632.jpg,1,0
data/20220423/1650690137021.png,data/20220423/1650690137021.jpg,1,0
data/20220423/1650690196334.png,data/20220423/1650690196334.jpg,1,0
data/20220423/1650690256611.png,data/20220423/1650690256611.jpg,2,0
data/20220423/1650690317151.png,data/20220423/1650690317151.jpg,3,0
data/20220423/1650690376593.png,data/20220423/1650690376593.jpg,3,0
data/20220423/1650690436958.png,data/20220423/1650690436958.jpg,2,0
data/20220423/1650690496288.png,data/20220423/1650690496288.jpg,0,0
data/20220423/1650690556562.png,data/20220423/1650690556562.jpg,2,0
data/20220423/1650690616843.png,data/20220423/1650690616843.jpg,2,0
data/20220423/1650690676240.png,data/20220423/1650690676240.jpg,6,0
data/20220423/1650690736655.png,data/20220423/1650690736655.jpg,1,0
data/20220423/1650690796077.png,data/20220423/1650690796077.jpg,1,0
data/20220423/1650690856442.png,data/20220423/1650690856442.jpg,3,0
data/20220423/1650690916824.png,data/20220423/1650690916824.jpg,1,0
data/20220423/1650690976213.png,data/20220423/1650690976213.jpg,0,0
data/20220423/1650691036752.png,data/20220423/1650691036752.jpg,0,0
data/20220423/1650691096133.png,data/20220423/1650691096133.jpg,0,0
data/20220423/1650691156388.png,data/20220423/1650691156388.jpg,0,0
data/20220423/1650691216824.png,data/20220423/1650691216824.jpg,0,0
data/20220423/1650691276289.png,data/20220423/1650691276289.jpg,1,0
data/20220423/1650691336598.png,data/20220423/1650691336598.jpg,3,0
data/20220423/1650691397076.png,data/20220423/1650691397076.jpg,0,0
data/20220423/1650691456498.png,data/20220423/1650691456498.jpg,0,0
data/20220423/1650691516863.png,data/20220423/1650691516863.jpg,0,0
data/20220423/1650691576246.png,data/20220423/1650691576246.jpg,0,0
data/20220423/1650691636652.png,data/20220423/1650691636652.jpg,0,0
data/20220423/1650691696010.png,data/20220423/1650691696010.jpg,1,0
data/20220423/1650691756499.png,data/20220423/1650691756499.jpg,1,0
data/20220423/1650691816967.png,data/20220423/1650691816967.jpg,1,0
data/20220423/1650691876358.png,data/20220423/1650691876358.jpg,1,0
data/20220423/1650691936762.png,data/20220423/1650691936762.jpg,1,0
data/20220423/1650691996231.png,data/20220423/1650691996231.jpg,1,0
data/20220423/1650692056576.png,data/20220423/1650692056576.jpg,1,0
data/20220423/1650692116973.png,data/20220423/1650692116973.jpg,2,0
data/20220423/1650692176328.png,data/20220423/1650692176328.jpg,2,0
data/20220423/1650692236678.png,data/20220423/1650692236678.jpg,2,0
data/20220423/1650692295984.png,data/20220423/1650692295984.jpg,5,0
data/20220423/1650692356445.png,data/20220423/1650692356445.jpg,0,0
data/20220423/1650692416844.png,data/20220423/1650692416844.jpg,0,0
data/20220423/1650692476227.png,data/20220423/1650692476227.jpg,2,0
data/20220423/1650692536668.png,data/20220423/1650692536668.jpg,0,0
data/20220423/1650692596003.png,data/20220423/1650692596003.jpg,0,0
data/20220423/1650692656692.png,data/20220423/1650692656692.jpg,0,0
data/20220423/1650692716120.png,data/20220423/1650692716120.jpg,0,0
data/20220423/1650692776496.png,data/20220423/1650692776496.jpg,2,0
data/20220423/1650692836967.png,data/20220423/1650692836967.jpg,0,0
data/20220423/1650692896348.png,data/20220423/1650692896348.jpg,1,0
data/20220423/1650693144976.png,data/20220423/1650693144976.jpg,0,-1
data/20220423/1650693145453.png,data/20220423/1650693145453.jpg,3,-1
data/20220423/1650693145640.png,data/20220423/1650693145640.jpg,3,-1
data/20220423/1650693145814.png,data/20220423/1650693145814.jpg,3,-1
data/20220423/1650693146014.png,data/20220423/1650693146014.jpg,3,-1
data/20220423/1650693146224.png,data/20220423/1650693146224.jpg,0,-1
data/20220423/1650693146399.png,data/20220423/1650693146399.jpg,0,-1
data/20220423/1650693196896.png,data/20220423/1650693196896.jpg,2,0
data/20220423/1650693256279.png,data/20220423/1650693256279.jpg,3,0
data/20220423/1650693316551.png,data/20220423/1650693316551.jpg,5,0
data/20220423/1650693376881.png,data/20220423/1650693376881.jpg,1,0
data/20220423/1650693436255.png,data/20220423/1650693436255.jpg,0,0
data/20220423/1650693496590.png,data/20220423/1650693496590.jpg,0,0
data/20220423/1650693556943.png,data/20220423/1650693556943.jpg,0,0
data/20220423/1650693617267.png,data/20220423/1650693617267.jpg,0,0
data/20220423/1650693676925.png,data/20220423/1650693676925.jpg,0,0
data/20220423/1650693736325.png,data/20220423/1650693736325.jpg,0,0
data/20220423/1650693796708.png,data/20220423/1650693796708.jpg,0,0
data/20220423/1650693856004.png,data/20220423/1650693856004.jpg,0,0
data/20220423/1650693916374.png,data/20220423/1650693916374.jpg,0,0
data/20220423/1650693976725.png,data/20220423/1650693976725.jpg,1,0
data/20220423/1650694036159.png,data/20220423/1650694036159.jpg,0,0
data/20220423/1650694096531.png,data/20220423/1650694096531.jpg,2,0
data/20220423/1650694156854.png,data/20220423/1650694156854.jpg,0,0
data/20220423/1650694216198.png,data/20220423/1650694216198.jpg,1,0
data/20220423/1650694276539.png,data/20220423/1650694276539.jpg,0,0
data/20220423/1650694336892.png,data/20220423/1650694336892.jpg,1,0
data/20220423/1650694396401.png,data/20220423/1650694396401.jpg,0,0
data/20220423/1650694456744.png,data/20220423/1650694456744.jpg,1,0
data/20220423/1650694516239.png,data/20220423/1650694516239.jpg,1,0
data/20220423/1650694576552.png,data/20220423/1650694576552.jpg,0,0
data/20220423/1650694637094.png,data/20220423/1650694637094.jpg,0,0
data/20220423/1650694696461.png,data/20220423/1650694696461.jpg,1,0
data/20220423/1650694756951.png,data/20220423/1650694756951.jpg,2,0
data/20220423/1650694816302.png,data/20220423/1650694816302.jpg,2,0
data/20220423/1650694876581.png,data/20220423/1650694876581.jpg,3,0
data/20220423/1650694936835.png,data/20220423/1650694936835.jpg,8,0
data/20220423/1650694996288.png,data/20220423/1650694996288.jpg,1,0
data/20220423/1650695056574.png,data/20220423/1650695056574.jpg,1,0
data/20220423/1650695117039.png,data/20220423/1650695117039.jpg,0,0
data/20220423/1650695176352.png,data/20220423/1650695176352.jpg,0,0
data/20220423/1650695236728.png,data/20220423/1650695236728.jpg,0,0
data/20220423/1650695296023.png,data/20220423/1650695296023.jpg,0,0
data/20220423/1650695356362.png,data/20220423/1650695356362.jpg,0,0
data/20220423/1650695416695.png,data/20220423/1650695416695.jpg,0,0
data/20220423/1650695476202.png,data/20220423/1650695476202.jpg,0,0
data/20220423/1650695536551.png,data/20220423/1650695536551.jpg,2,0
data/20220423/1650695596927.png,data/20220423/1650695596927.jpg,1,0
data/20220423/1650695656288.png,data/20220423/1650695656288.jpg,3,0
data/20220423/1650695716631.png,data/20220423/1650695716631.jpg,1,0
data/20220423/1650695776976.png,data/20220423/1650695776976.jpg,3,0
data/20220423/1650695836213.png,data/20220423/1650695836213.jpg,5,0
data/20220423/1650695896668.png,data/20220423/1650695896668.jpg,3,0
data/20220423/1650695956960.png,data/20220423/1650695956960.jpg,4,0
data/20220423/1650696016220.png,data/20220423/1650696016220.jpg,7,0
data/20220423/1650696076480.png,data/20220423/1650696076480.jpg,2,0
data/20220423/1650696136888.png,data/20220423/1650696136888.jpg,2,0
data/20220423/1650696196253.png,data/20220423/1650696196253.jpg,3,0
data/20220423/1650696256625.png,data/20220423/1650696256625.jpg,2,0
data/20220423/1650696316969.png,data/20220423/1650696316969.jpg,2,0
data/20220423/1650696376358.png,data/20220423/1650696376358.jpg,2,0
data/20220423/1650696436664.png,data/20220423/1650696436664.jpg,3,0
data/20220423/1650696497040.png,data/20220423/1650696497040.jpg,2,0
data/20220423/1650696556351.png,data/20220423/1650696556351.jpg,4,0
data/20220423/1650696616820.png,data/20220423/1650696616820.jpg,3,0
data/20220423/1650696676150.png,data/20220423/1650696676150.jpg,0,0
data/20220423/1650696736501.png,data/20220423/1650696736501.jpg,0,0
data/20220423/1650696796912.png,data/20220423/1650696796912.jpg,2,0
data/20220423/1650696856191.png,data/20220423/1650696856191.jpg,2,0
data/20220423/1650696916805.png,data/20220423/1650696916805.jpg,1,0
data/20220423/1650696976145.png,data/20220423/1650696976145.jpg,1,0
data/20220423/1650697036529.png,data/20220423/1650697036529.jpg,1,0
data/20220423/1650697097099.png,data/20220423/1650697097099.jpg,1,0
data/20220423/1650697156508.png,data/20220423/1650697156508.jpg,1,0
data/20220423/1650697217783.png,data/20220423/1650697217783.jpg,1,0
data/20220423/1650697276083.png,data/20220423/1650697276083.jpg,2,0
data/20220423/1650697336381.png,data/20220423/1650697336381.jpg,1,0
data/20220423/1650697396729.png,data/20220423/1650697396729.jpg,3,0
data/20220423/1650697457110.png,data/20220423/1650697457110.jpg,4,0
data/20220423/1650697516544.png,data/20220423/1650697516544.jpg,6,0
data/20220423/1650697577017.png,data/20220423/1650697577017.jpg,7,0
data/20220423/1650697636381.png,data/20220423/1650697636381.jpg,0,0
data/20220423/1650697696683.png,data/20220423/1650697696683.jpg,2,0
data/20220423/1650697757085.png,data/20220423/1650697757085.jpg,0,0
data/20220423/1650697816633.png,data/20220423/1650697816633.jpg,1,0
data/20220423/1650697877108.png,data/20220423/1650697877108.jpg,0,0
data/20220423/1650697936480.png,data/20220423/1650697936480.jpg,0,0
data/20220423/1650697996783.png,data/20220423/1650697996783.jpg,0,0
data/20220423/1650698056140.png,data/20220423/1650698056140.jpg,0,0
data/20220423/1650698116538.png,data/20220423/1650698116538.jpg,0,0
data/20220423/1650698176949.png,data/20220423/1650698176949.jpg,0,0
data/20220423/1650698236309.png,data/20220423/1650698236309.jpg,3,0
data/20220423/1650698296801.png,data/20220423/1650698296801.jpg,5,0
data/20220423/1650698356222.png,data/20220423/1650698356222.jpg,3,0
data/20220423/1650698416532.png,data/20220423/1650698416532.jpg,2,0
data/20220423/1650698477000.png,data/20220423/1650698477000.jpg,5,0
data/20220423/1650698536357.png,data/20220423/1650698536357.jpg,3,0
data/20220423/1650698596872.png,data/20220423/1650698596872.jpg,0,0
data/20220423/1650698656266.png,data/20220423/1650698656266.jpg,0,0
data/20220423/1650698716496.png,data/20220423/1650698716496.jpg,0,0
data/20220423/1650698776889.png,data/20220423/1650698776889.jpg,0,0
data/20220423/1650698836376.png,data/20220423/1650698836376.jpg,0,0
data/20220423/1650698896711.png,data/20220423/1650698896711.jpg,0,0
data/20220423/1650698957080.png,data/20220423/1650698957080.jpg,0,0
data/20220423/1650699016518.png,data/20220423/1650699016518.jpg,4,0
data/20220423/1650699076962.png,data/20220423/1650699076962.jpg,2,0
data/20220423/1650699136346.png,data/20220423/1650699136346.jpg,3,0
data/20220423/1650699196777.png,data/20220423/1650699196777.jpg,2,0
data/20220423/1650699256169.png,data/20220423/1650699256169.jpg,3,0
data/20220423/1650699316498.png,data/20220423/1650699316498.jpg,4,0
data/20220423/1650699376875.png,data/20220423/1650699376875.jpg,5,0
data/20220423/1650699436242.png,data/20220423/1650699436242.jpg,0,0
data/20220423/1650699496607.png,data/20220423/1650699496607.jpg,0,0
data/20220423/1650699557066.png,data/20220423/1650699557066.jpg,0,0
data/20220423/1650699616420.png,data/20220423/1650699616420.jpg,1,0
data/20220423/1650699676677.png,data/20220423/1650699676677.jpg,7,0
data/20220423/1650699736900.png,data/20220423/1650699736900.jpg,1,0
data/20220423/1650699796196.png,data/20220423/1650699796196.jpg,1,0
data/20220423/1650699856605.png,data/20220423/1650699856605.jpg,2,0
data/20220423/1650699917044.png,data/20220423/1650699917044.jpg,2,0
data/20220423/1650699976410.png,data/20220423/1650699976410.jpg,3,0
data/20220423/1650700036907.png,data/20220423/1650700036907.jpg,3,0
data/20220423/1650700096146.png,data/20220423/1650700096146.jpg,4,0
data/20220423/1650700156389.png,data/20220423/1650700156389.jpg,5,0
data/20220423/1650700216775.png,data/20220423/1650700216775.jpg,2,0
data/20220423/1650700276118.png,data/20220423/1650700276118.jpg,6,0
data/20220423/1650700336456.png,data/20220423/1650700336456.jpg,8,0
data/20220423/1650700396847.png,data/20220423/1650700396847.jpg,2,0
data/20220423/1650700456293.png,data/20220423/1650700456293.jpg,0,0
data/20220423/1650700516633.png,data/20220423/1650700516633.jpg,0,0
data/20220423/1650700575972.png,data/20220423/1650700575972.jpg,0,0
data/20220423/1650700636417.png,data/20220423/1650700636417.jpg,2,0
data/20220423/1650700696796.png,data/20220423/1650700696796.jpg,2,0
data/20220423/1650700756282.png,data/20220423/1650700756282.jpg,4,0
data/20220423/1650700817624.png,data/20220423/1650700817624.jpg,1,0
data/20220423/1650700876960.png,data/20220423/1650700876960.jpg,4,0
data/20220423/1650700936403.png,data/20220423/1650700936403.jpg,2,0
data/20220423/1650700996704.png,data/20220423/1650700996704.jpg,3,0
data/20220423/1650701056154.png,data/20220423/1650701056154.jpg,3,0
data/20220423/1650701116526.png,data/20220423/1650701116526.jpg,3,0
data/20220423/1650701177024.png,data/20220423/1650701177024.jpg,1,0
data/20220423/1650701236467.png,data/20220423/1650701236467.jpg,1,0
data/20220423/1650701296949.png,data/20220423/1650701296949.jpg,1,0
data/20220423/1650701357437.png,data/20220423/1650701357437.jpg,1,0
data/20220423/1650701416832.png,data/20220423/1650701416832.jpg,6,0
data/20220423/1650701476162.png,data/20220423/1650701476162.jpg,0,0
data/20220423/1650701536472.png,data/20220423/1650701536472.jpg,2,0
data/20220423/1650701596914.png,data/20220423/1650701596914.jpg,1,0
data/20220423/1650701656359.png,data/20220423/1650701656359.jpg,1,0
data/20220423/1650701716750.png,data/20220423/1650701716750.jpg,1,0
data/20220423/1650701776266.png,data/20220423/1650701776266.jpg,2,0
data/20220423/1650701836659.png,data/20220423/1650701836659.jpg,6,0
data/20220423/1650701895959.png,data/20220423/1650701895959.jpg,6,0
data/20220423/1650701956254.png,data/20220423/1650701956254.jpg,5,0
data/20220423/1650702016594.png,data/20220423/1650702016594.jpg,6,0
data/20220423/1650702077004.png,data/20220423/1650702077004.jpg,8,0
