data,pre_label,label,location
1650962476768,2,2,
1650962536220,3,2,
1650962662279,2,-1,
1650962662424,2,-1,
1650962662548,2,-1,
1650962662674,2,-1,
1650962716201,5,5,
1650962776711,0,0,
1650962836102,1,1,
1650962896643,1,1,
1650962956179,1,1,
1650963016544,1,2,
1650963076959,2,1,
1650963136394,1,1,
1650963196788,4,3,
1650963256319,6,7,
1650963316748,1,1,
1650963376076,1,1,
1650963436498,1,1,
1650963496878,3,3,
1650963556234,3,3,
1650963616742,1,3,
1650963676098,2,3,
1650963736439,5,4,
1650963796832,7,9,
1650963856283,10,10,
1650963916702,1,1,
1650963976219,4,4,
1650964036544,1,2,
1650964097098,2,2,
1650964156512,4,3,
1650964216886,3,4,
1650964276426,4,5,
1650964336758,6,6,
1650964396249,4,6,
1650964456640,4,6,
1650964516011,6,7,
1650964576462,0,0,
1650964637026,0,0,
1650964696856,0,0,
1650964756230,1,2,
1650964816726,4,4,
1650964876280,3,4,
1650964936637,8,5,
1650964996176,5,7,
1650965056716,0,0,
1650965115959,0,0,
1650965176415,7,11,
1650965236847,5,4,
1650965296214,1,3,
1650965356597,2,4,
1650965417018,2,6,
1650965476382,2,6,
1650965536860,2,6,
1650965596261,14,10,
1650965656734,1,2,
1650965716200,0,1,
1650965776525,0,1,
1650965836961,0,1,
1650965896378,4,3,
1650965956705,0,5,
1650966016093,0,3,
1650966076571,0,4,
1650966136915,2,4,
1650966196220,3,4,
1650966256663,5,5,
1650966316162,0,0,
1650966376550,1,1,
1650966436938,2,2,
1650966496394,2,2,
1650966556819,3,3,
1650966616260,4,3,
1650966676621,4,4,
1650966736961,3,4,
1650966796280,3,3,
1650966856683,4,4,
1650966916030,4,6,
1650966976512,0,0,
1650967036885,0,1,
1650967096238,0,1,
1650967156754,2,2,
1650967217147,2,2,
1650967276563,2,2,
1650967337054,7,8,
1650967396520,4,5,
1650967456980,0,0,
1650967516348,2,2,
1650967576731,0,0,
1650967636046,2,2,
1650967696494,0,0,
1650967756878,1,1,
1650967816354,5,5,
1650967876884,1,2,
1650967936165,0,0,
1650967996684,0,0,
1650968056248,0,0,
1650968116754,3,4,
1650968176196,1,1,
1650968236708,1,1,
1650968296139,2,2,
1650968356426,0,0,
1650968416884,0,0,
1650968476297,0,0,
1650968536680,0,0,
1650968597148,0,0,
1650968656635,1,1,
1650968717165,1,1,
1650968776680,3,1,
1650968837154,0,0,
1650968896618,0,0,
1650968956976,0,0,
1650969016298,0,0,
1650969076713,0,0,
1650969136096,0,0,
1650969196566,0,0,
1650969256960,1,1,
1650969316377,1,1,
1650969376852,1,1,
1650969436350,3,4,
1650969496755,0,0,
1650969556199,0,0,
1650969616590,0,0,
1650969676976,0,0,
1650969736546,0,0,
1650969796942,0,0,
1650969856245,1,0,
1650969916837,0,1,
1650969976242,2,2,
1650970036779,1,1,
1650970096213,5,4,
1650970156588,0,0,
1650970216918,2,2,
1650970276266,1,2,
1650970336773,0,2,
1650970396116,1,2,
1650970456465,1,1,
1650970516891,4,4,
1650970576236,6,5,
1650970636592,0,0,
1650970697025,0,0,
1650970756593,0,0,
1650970818132,0,0,
1650970876591,4,4,
1650970937012,3,2,
1650970996475,2,2,
1650971056690,3,2,
1650971117132,1,2,
1650971176519,4,3,
1650971237020,1,2,
1650971296518,1,1,
1650971356922,1,2,
1650971416296,1,2,
1650971476754,1,2,
1650971536994,1,2,
1650971596545,2,2,
1650971656903,2,4,
1650971716327,3,4,
1650971776804,2,4,
1650971836339,6,9,
1650971896652,0,0,
1650971957089,1,1,
1650972016586,1,1,
1650972076990,1,1,
1650972136472,0,1,
1650972196842,0,1,
1650972256183,0,1,
1650972316705,0,2,
1650972377139,0,2,
1650972436559,0,2,
1650972496918,3,5,
1650972556302,0,0,
1650972616759,0,0,
1650972677042,0,0,
1650972736424,0,0,
1650972796694,1,3,
1650972857152,1,3,
1650972916623,1,6,
1650972976883,4,6,
1650973036394,4,6,
1650973096892,5,7,
1650973156397,4,4,
1650973216881,0,0,
1650973276220,0,0,
1650973336603,0,0,
1650973396824,0,1,
1650973456133,0,3,
1650973516715,2,2,
1650973576058,2,5,
1650973636554,0,0,
1650973696682,0,0,
1650973756094,0,0,
1650973816394,2,3,
1650973876697,3,3,
1650973936221,4,3,
1650973996662,3,3,
1650974057066,5,5,
1650974116418,5,5,
1650974176605,5,5,
1650974237073,5,8,
1650974296512,0,0,
1650974356740,0,0,
1650974417078,0,0,
1650974476547,0,0,
1650974536895,2,2,
1650974596334,0,1,
1650974656847,1,1,
1650974716377,2,3,
1650974776828,4,4,
1650974836117,1,1,
1650974896595,0,0,
1650974957099,0,0,
1650975016559,0,0,
1650975077077,0,0,
1650975136334,0,0,
1650975196763,3,4,
1650975256040,2,2,
1650975316400,4,4,
1650975376933,4,4,
1650975436307,6,5,
1650975496674,5,7,
1650975556219,2,2,
1650975616625,0,0,
1650975676093,0,1,
1650975736493,0,0,
1650975796967,0,0,
1650975856372,0,0,
1650975916672,0,0,
1650975976004,0,0,
1650976036105,0,0,
1650976161922,1,-1,
1650976162248,0,-1,
1650976162310,0,-1,
1650976216934,1,2,
1650976276524,3,2,
1650976337008,2,4,
1650976396463,0,0,
1650976456760,0,0,
1650976517202,0,0,
1650976576585,0,0,
1650976636814,0,0,
1650976696919,3,4,
1650976756408,0,0,
1650976816689,0,0,
1650976876040,0,1,
1650976936354,2,2,
1650976996642,0,0,
1650977057041,0,0,
1650977116335,1,3,
1650977176698,2,3,
1650977236092,1,4,
1650977296306,0,4,
1650977356757,0,4,
1650977416033,0,4,
1650977476313,1,4,
1650977536733,0,4,
1650977596156,5,8,
1650977656424,3,7,
1650977716900,3,7,
1650977776353,2,6,
1650977836668,0,0,
1650977896066,1,1,
1650977956435,0,1,
1650978017624,0,1,
1650978076919,0,1,
1650978136324,0,1,
1650978196854,1,3,
1650978256105,1,4,
1650978316459,2,4,
1650978376923,3,6,
1650978436329,1,7,
1650978496711,4,7,
1650978556194,1,8,
1650978616649,0,0,
1650978676182,1,1,
1650978736560,1,2,
1650978797049,0,2,
1650978856373,2,7,
1650978916778,1,6,
1650978976170,4,7,
1650979036763,1,6,
1650979096279,2,6,
1650979156779,3,8,
1650979216235,7,12,
1650979276534,0,0,
1650979336806,0,0,
1650979396355,1,1,
1650979456795,1,1,
1650979516323,2,2,
1650979576559,1,2,
1650979637197,1,3,
1650979696460,1,3,
1650979757029,1,3,
1650979816453,10,7,
1650979876877,1,3,
1650979936112,2,3,
1650979996525,4,4,
1650980056764,0,0,
1650980116203,0,0,
1650980176518,0,0,
1650980237036,0,0,
1650980296333,1,2,
1650980356653,0,2,
1650980417030,0,2,
1650980476461,2,3,
1650980536934,0,0,
1650980596414,0,0,
1650980656962,3,3,
1650980716407,0,2,
1650980776690,0,1,
1650980837112,0,1,
1650980896461,0,1,
1650980956769,0,1,
1650981016154,0,1,
1650981076523,1,2,
1650981136797,2,3,
1650981196121,0,3,
1650981256473,0,3,
1650981316873,0,1,
1650981376422,0,0,
1650981436827,0,0,
1650981496090,0,0,
1650981556544,0,0,
1651006817992,0,0,
1651006876432,0,0,
1651006936870,0,0,
1651006996308,0,0,
1651007056837,0,0,
1651007116221,0,0,
1651007176608,0,0,
1651007236948,1,1,
1651007296384,0,0,
1651007356760,1,1,
1651007415978,1,1,
1651007476340,1,1,
1651007536781,0,0,
1651007596114,0,0,
1651007656461,0,0,
1651007716837,0,0,
1651007776210,0,0,
1651007836761,1,1,
1651007896229,1,1,
1651007956412,1,1,
1651008016909,1,1,
1651008076473,1,1,
1651008136849,1,2,
1651008196161,1,2,
1651008256665,1,2,
1651008318551,1,5,
1651008376981,0,0,
1651008436321,0,0,
1651008496790,0,0,
1651008556126,0,0,
1651008616450,0,0,
1651008676905,0,0,
1651008736260,0,0,
1651008796685,0,0,
1651008857133,0,0,
1651008916543,0,0,
1651008977104,0,0,
1651009036459,0,0,
1651009096997,1,2,
1651009156324,0,2,
1651009282399,0,1,
1651009282498,0,1,
1651009282638,1,1,
1651009282766,1,2,
1651009336213,1,2,
1651009396684,1,2,
1651009456993,2,2,
1651009516479,0,0,
1651009576803,0,0,
1651009636367,1,1,
1651009696831,1,1,
1651009756266,1,1,
1651009816596,1,1,
1651009877149,1,1,
1651009936614,0,0,
1651010062700,0,-1,
1651010062752,0,-1,
1651010062989,0,-1,
1651010063062,0,-1,
1651010116637,0,0,
1651010177068,0,0,
1651010236555,1,1,
1651010296960,1,1,
1651010356328,1,1,
1651010481969,0,0,
1651010482004,0,0,
1651010482234,0,-1,
1651010482295,0,-1,
1651010536773,3,3,
1651010596308,2,3,
1651010656753,3,4,
1651010716279,3,4,
1651010776788,0,0,
1651010836307,0,0,
1651010896702,0,0,
1651010957211,0,0,
1651011016621,0,0,
1651011077065,0,0,
1651011136471,0,0,
1651011197011,0,0,
1651011256414,0,0,
1651011316769,0,0,
1651011376242,0,0,
1651011436820,0,0,
1651011496279,0,0,
1651011556764,0,0,
1651011617189,0,0,
1651011676577,0,0,
1651011737059,0,0,
1651011796426,0,0,
1651011856818,0,0,
1651011916254,0,0,
1651011976622,0,0,
1651012037043,1,1,
1651012096491,1,1,
1651012156979,1,1,
1651012216447,1,1,
1651012276965,0,2,
1651012337342,1,2,
1651012396682,1,2,
1651012457234,3,4,
1651012516628,0,0,
1651012642483,2,-1,
1651012642630,2,-1,
1651012642727,0,-1,
1651012642872,0,-1,
1651012696524,1,1,
1651012756743,2,1,
1651012817087,0,1,
1651012876294,0,1,
1651012936500,0,3,
1651012996986,1,3,
1651013056310,2,4,
1651013116754,5,8,
1651013176274,0,1,
1651013236734,1,1,
1651013361777,0,0,
1651013361967,0,-1,
1651013362073,0,-1,
1651013362232,0,-1,
1651013416639,1,2,
1651013477091,1,2,
1651013536314,0,2,
1651013596737,1,2,
1651013656076,1,2,
1651013716555,0,3,
1651013776973,0,0,
1651013836415,0,0,
1651013896842,0,0,
1651014022542,0,-1,
1651014022769,0,-1,
1651014022803,0,-1,
1651014023091,0,-1,
1651014076452,2,2,
1651014136674,2,2,
1651014196026,2,2,
1651014256266,2,2,
1651014316682,0,0,
1651014376010,0,0,
1651014436261,0,0,
1651014496619,2,1,
1651014556978,1,2,
1651014616363,1,1,
1651014676631,4,4,
1651014737016,2,3,
1651014796331,2,3,
1651014856659,4,7,
1651014915919,2,5,
1651014976300,3,5,
1651015036917,5,4,
1651015096322,3,4,
1651015156680,3,4,
1651015216130,3,4,
1651015276455,3,4,
1651015336902,3,4,
1651015396217,4,4,
1651015456728,5,6,
1651015516026,0,0,
1651015576364,0,0,
1651015636941,0,0,
1651015696454,2,4,
1651015756780,0,0,
1651015816257,3,3,
1651015876617,1,1,
1651015937040,1,1,
1651015996449,1,1,
1651016056956,1,1,
1651016116271,2,2,
1651016176592,0,0,
1651016237078,0,1,
1651016296335,0,1,
1651016356761,2,2,
1651016416013,0,0,
1651016476405,0,0,
1651016536703,0,0,
1651016595995,2,2,
1651016656310,1,2,
1651016716726,1,2,
1651016776021,0,1,
1651016836408,0,0,
1651016896787,0,0,
1651016956074,0,0,
1651017016582,0,0,
1651017076904,0,0,
1651017136203,0,0,
1651017196481,0,0,
1651017256784,1,1,
1651017316072,0,0,
1651017376304,0,0,
1651017436935,0,0,
1651017496228,0,0,
1651017556686,0,0,
1651017617001,0,0,
1651017676284,0,0,
1651017736531,0,1,
1651017796832,0,1,
1651017856212,0,1,
1651017916618,1,4,
1651017976059,0,0,
1651018036432,0,0,
1651018096838,0,0,
1651018156208,0,0,
1651018216543,1,1,
1651018277020,0,2,
1651018336373,0,1,
1651018396840,1,1,
1651018456356,0,1,
1651018516716,0,1,
1651018576126,0,1,
1651018636593,0,1,
1651018697009,0,1,
1651018756313,0,1,
1651018816697,0,1,
1651018876023,1,1,
1651018936366,1,1,
1651018996695,1,1,
1651019055970,1,1,
1651019116346,1,1,
1651019176706,1,1,
1651019235995,0,0,
1651019296299,0,0,
1651019356670,0,0,
1651019416063,0,0,
1651019476449,0,1,
1651019536866,3,2,
1651019596338,0,2,
1651019656745,1,2,
1651019716107,1,1,
1651019776444,2,1,
1651019836764,0,1,
1651019896130,0,1,
1651019956502,1,1,
1651020016946,1,2,
1651020076261,0,1,
1651020136597,0,1,
1651020196976,1,2,
1651020256222,1,2,
1651020316509,1,2,
1651020376842,1,1,
1651020436260,0,0,
1651020496581,0,0,
1651020556962,0,0,
1651020616355,1,2,
1651020676703,1,1,
1651020736019,1,1,
1651020796505,1,2,
1651020856979,1,2,
1651020916379,1,2,
1651020976820,2,2,
1651021036182,0,0,
1651021096658,0,0,
1651021156106,0,0,
1651021217427,0,0,
1651021276813,0,1,
1651021336206,2,3,
1651021396512,1,2,
1651021456857,1,2,
1651021516279,1,2,
1651021576619,1,2,
1651021637084,1,0,
1651021696426,1,2,
1651021756767,1,2,
1651021816169,2,2,
1651021876546,0,0,
1651021936920,0,0,
1651021996420,0,0,
1651022056964,0,0,
1651022116466,0,0,
1651022176996,0,0,
1651022236448,0,0,
1651022296929,0,0,
1651022356362,1,1,
1651022416611,0,0,
1651022476992,0,0,
1651022536305,1,1,
1651022596596,1,1,
1651022656919,1,1,
1651022716263,1,2,
1651022776780,0,7,
1651022836146,1,2,
1651022896632,2,2,
1651022956962,2,2,
1651023016244,2,2,
1651023076601,0,0,
1651023136964,0,0,
1651023196383,2,2,
1651023256714,1,1,
1651023316200,1,1,
1651023376479,1,1,
1651023502438,1,-1,
1651023502525,1,-1,
1651023502702,2,-1,
1651023502772,2,-1,
1651023556242,5,5,
1651023616795,5,5,
1651023676080,4,4,
1651023736516,0,1,
1651023796852,1,1,
1651023856233,1,1,
1651023916553,1,1,
1651023976824,2,2,
1651024036250,2,2,
1651024096639,2,2,
1651024157090,1,2,
1651024216480,2,3,
1651024276815,1,2,
1651024336253,2,2,
1651024462020,0,2,
1651024462351,0,-1,
1651024516613,0,0,
1651024577048,0,0,
1651024636444,0,0,
1651024697003,0,0,
1651024756323,0,0,
1651024817702,1,1,
1651024876126,1,1,
1651024936656,2,2,
1651024997071,0,1,
1651025056337,0,1,
1651025116778,0,1,
1651025176128,0,1,
1651025236498,0,1,
1651025296854,0,1,
1651025356192,0,1,
1651025416524,1,2,
1651025476794,0,1,
1651025536098,0,1,
1651025596483,2,2,
1651025656943,0,2,
1651025716361,0,1,
1651025776648,0,1,
1651025837055,0,1,
1651025896450,0,1,
1651025956758,1,2,
1651026016127,1,2,
1651026142103,1,-1,
1651026142243,1,-1,
1651026142340,0,-1,
1651026142482,0,-1,
1651026196918,1,2,
1651026256389,1,3,
1651026316769,1,2,
1651026376203,1,2,
1651026436485,1,1,
1651026496854,0,1,
1651026556307,1,1,
1651026616591,0,1,
1651026676899,0,1,
1651026736317,1,1,
1651026796680,0,0,
1651026857128,1,2,
1651026916556,1,2,
1651026977014,0,2,
1651027036426,3,3,
1651027096795,0,1,
1651027156113,0,1,
1651027216543,1,1,
1651027276992,1,1,
1651027336512,1,1,
1651027396927,0,1,
1651027456191,0,1,
1651027516485,2,4,
1651027576784,2,4,
1651027636253,2,4,
1651027696631,1,4,
1651027757116,3,4,
1651027816475,4,5,
1651027876975,0,1,
1651027936351,0,1,
1651027996765,0,1,
1651028056007,0,1,
1651028116314,0,1,
1651028176738,1,1,
1651028237966,1,1,
1651028296376,0,2,
1651028356732,0,2,
1651028417140,0,1,
1651028476476,0,1,
1651028537050,0,1,
1651028596371,0,1,
1651028656719,0,2,
1651028716029,0,2,
1651028776356,0,2,
1651028836702,1,2,
1651028896985,0,1,
1651028956344,0,1,
1651029016629,0,1,
1651029077133,0,1,
1651029136500,1,1,
1651029196943,0,1,
1651029256309,1,2,
1651029316655,0,0,
1651029377071,0,0,
1651029436500,0,0,
1651029496985,1,1,
1651029556351,0,0,
1651029616741,0,0,
1651029676139,0,0,
1651029736586,0,1,
1651029796952,1,1,
1651029856446,1,1,
1651029916810,1,1,
1651029976115,0,0,
1651030036532,0,0,
1651030096882,0,0,
1651030156276,0,0,
1651030216609,0,1,
1651030276866,0,0,
1651030336243,0,0,
1651030396584,2,2,
1651030457029,1,1,
1651030516399,0,0,
1651030576996,2,2,
1651030636348,0,0,
1651030696743,2,2,
1651030756334,0,0,
1651030816716,0,0,
1651030876942,1,1,
1651030936375,0,1,
1651030996758,0,2,
1651031056235,0,2,
1651031116591,0,2,
1651031176923,0,3,
1651031236297,1,3,
1651031296686,0,3,
1651031355951,1,3,
1651031416338,1,1,
1651031476756,1,1,
1651031536170,0,1,
1651031596675,0,1,
1651031656244,0,2,
1651031716723,1,1,
1651031841613,0,0,
1651031841742,0,1,
1651031841858,0,-1,
1651031841986,0,-1,
1651031896622,0,1,
1651031955968,0,2,
1651032082567,0,-1,
1651032082572,0,-1,
1651032082884,0,-1,
1651032082888,0,-1,
1651032136471,0,0,
1651032196967,0,0,
1651032256368,0,0,
1651032316679,0,0,
1651032375950,0,0,
1651032436311,0,0,
1651032496669,0,0,
1651032555995,0,0,
1651032616481,0,1,
1651032676755,0,0,
1651032736176,0,0,
1651032796409,2,4,
1651032856846,0,1,
1651032916158,0,0,
1651032976633,0,0,
1651033037018,0,0,
1651033096417,0,0,
1651033156800,0,0,
1651033216169,0,0,
1651033276612,0,1,
1651033337024,1,1,
1651033396355,0,1,
1651033456722,2,2,
1651033516115,0,1,
1651033576438,0,0,
1651033636784,0,0,
1651033696035,0,0,
1651033756472,0,0,
1651033882343,2,-1,
1651033882507,2,-1,
1651033882568,0,-1,
1651033882771,0,-1,
1651033936238,1,1,
1651033996500,1,1,
1651034056735,1,2,
1651034116149,2,3,
1651034176491,2,3,
1651034236904,6,7,
1651034296325,2,1,
1651034356747,0,0,
1651034416065,0,0,
1651034476522,0,0,
1651034536829,0,1,
1651034596346,1,1,
1651034656852,1,1,
1651034716254,2,3,
1651034776614,3,3,
1651034837024,2,3,
1651034896321,2,3,
1651034956728,0,0,
1651035016060,0,0,
1651035076397,0,0,
1651035136758,0,0,
1651035196097,0,1,
1651035256455,0,1,
1651035316793,0,2,
1651035376083,1,3,
1651035436478,1,3,
1651035496816,4,9,
1651035556180,1,3,
1651035617467,0,3,
1651035676848,0,3,
1651035736303,2,3,
1651035796622,2,4,
1651035856954,4,5,
1651035916385,0,0,
1651035976749,0,1,
1651036036241,0,1,
1651036096606,0,1,
1651036157003,0,1,
1651036216533,0,1,
1651036276857,1,2,
1651036336089,1,2,
1651036396334,1,2,
1651036456758,1,2,
1651036516348,0,0,
1651036576708,1,1,
1651036636462,0,0,
1651036696803,0,0,
1651036756362,0,0,
1651036817270,0,0,
1651036876686,0,0,
1651036936069,1,1,
1651036996447,1,1,
1651037056970,1,1,
1651037116319,0,1,
1651037176883,0,1,
1651037236276,0,2,
1651037296533,1,2,
1651037357129,0,0,
1651037416446,0,0,
1651037476833,0,0,
1651037536186,0,0,
1651037596527,0,2,
1651037656987,1,2,
1651037716351,0,2,
1651037776841,1,2,
1651037836227,1,2,
1651037896712,2,4,
1651037956061,5,5,
1651038016473,0,0,
1651038076935,1,1,
1651038136442,0,1,
1651038196747,2,2,
1651038256215,0,1,
1651038316584,1,2,
1651038377178,0,2,
1651038436567,0,2,
1651038497146,1,2,
1651038556521,2,2,
1651038616954,0,2,
1651038676432,0,0,
1651038736814,0,1,
1651038796201,1,1,
1651038856608,3,2,
1651038916953,3,3,
1651038976483,0,1,
1651039036776,1,2,
1651039096180,1,2,
1651039156652,2,3,
1651039217921,1,3,
1651039276330,1,3,
1651039336744,6,5,
1651039396070,0,0,
1651039456543,0,0,
1651039516909,0,0,
1651039576323,0,0,
1651039636870,0,0,
1651039696297,1,1,
1651039756688,1,1,
1651039817015,5,3,
1651039876510,5,3,
1651039936899,3,3,
1651039996218,3,3,
1651040056605,3,2,
1651040116977,0,0,
1651040176436,0,0,
1651040236973,0,0,
1651040296291,0,0,
1651040356602,0,0,
1651040416956,0,0,
1651040476348,0,0,
1651040536763,1,1,
1651040596126,1,1,
1651040656521,1,1,
1651040716891,0,1,
1651040776283,1,1,
1651040836869,0,1,
1651040896208,0,0,
1651040956683,0,1,
1651041017141,0,1,
1651041076527,0,0,
1651041136891,0,0,
1651041196393,0,0,
1651041256938,2,2,
1651041316193,0,0,
1651041376744,0,0,
1651041436159,0,0,
1651041496681,0,0,
1651041556997,1,1,
1651041616447,0,0,
1651041676782,0,0,
1651041736251,1,1,
1651041796673,0,0,
1651041857123,2,2,
1651041916503,0,1,
1651041977015,0,1,
1651042036412,0,0,
1651042096734,0,0,
1651042156046,0,0,
1651042216429,0,0,
1651042276817,0,0,
1651042336221,0,0,
1651042396617,4,5,
1651042456973,6,5,
1651042516381,0,2,
1651042576917,0,0,
1651042636257,0,1,
1651042696761,2,3,
1651042756159,3,3,
1651042817475,1,3,
1651042876907,4,5,
1651042936262,0,3,
1651042996559,0,1,
1651043056901,1,2,
1651043116393,0,2,
1651043177029,2,4,
1651043236336,3,3,
1651043296889,1,3,
1651043356242,2,3,
1651043416571,2,4,
1651043476895,4,4,
1651043536372,1,3,
1651043596836,2,2,
1651043656203,2,2,
1651043716510,1,2,
1651043776886,3,2,
1651043836503,2,2,
1651043897010,2,2,
1651043956575,3,4,
1651044016950,2,3,
1651044076527,2,3,
1651044136883,1,3,
1651044196557,2,6,
1651044256945,1,2,
1651044316450,1,2,
1651044376924,0,2,
1651044436340,1,2,
1651044496871,1,2,
1651044556280,1,2,
1651044616684,7,6,
1651044676118,5,6,
1651044736645,4,4,
1651044796056,8,6,
1651044856632,1,1,
1651044916991,1,1,
1651044976390,0,1,
1651045036748,1,2,
1651045096140,2,2,
1651045156651,1,1,
1651045216103,1,1,
1651045276386,2,2,
1651045336784,3,2,
1651045396156,2,2,
1651045456584,3,4,
1651045516911,1,2,
1651045576360,2,1,
1651045636691,1,1,
1651045696099,1,1,
1651045756566,1,1,
1651045817091,1,1,
1651045876431,2,2,
1651045936978,3,3,
1651045996377,0,0,
1651046056863,0,0,
1651046116366,0,0,
1651046176725,0,0,
1651046236182,0,0,
1651046296460,0,0,
1651046357074,0,0,
1651046417362,0,0,
1651046476807,0,0,
1651046536282,2,2,
1651046596717,1,1,
1651046656015,2,2,
1651046716313,3,2,
1651046776699,4,2,
1651046836132,4,3,
1651046896576,4,4,
1651046957179,4,5,
1651047082100,5,-1,
1651047082242,5,-1,
1651047082370,6,-1,
1651047082462,6,-1,
1651047137191,6,5,
1651047196561,9,6,
1651047256970,0,0,
1651047316388,0,0,
1651047376871,0,0,
1651047501907,0,-1,
1651047502107,0,-1,
1651047502156,2,-1,
1651047502388,2,-1,
1651047556754,1,1,
1651047616117,1,1,
1651047676608,1,1,
1651047736990,1,1,
1651047796433,1,1,
1651047856889,4,4,
1651047916306,0,0,
1651047976669,1,1,
1651048036111,0,1,
1651048096512,0,1,
1651048156851,2,3,
1651048216262,1,3,
1651048276649,1,3,
1651048336975,1,3,
1651048396328,0,3,
1651048456825,4,4,
1651048516152,3,4,
1651048576665,0,0,
1651048636084,0,1,
1651048696539,0,0,
1651048756999,6,3,
1651048816498,3,3,
1651048876796,2,3,
1651048936399,2,4,
1651048996791,8,9,
1651049056217,0,0,
1651049116796,2,3,
1651049176361,1,1,
1651049236776,4,3,
1651049296144,3,4,
1651049356631,3,4,
1651049416994,7,0,
1651049476461,6,0,
1651049537037,10,0,
1651049596546,11,0,
1651049657134,2,0,
1651049716523,4,0,
1651049776950,5,0,
1651049836284,2,0,
1651049896688,7,0,
1651049956144,5,0,
1651050017447,4,0,
1651050077212,7,0,
1651050136644,5,0,
1651050197066,8,0,
1651050256513,10,0,
1651050316834,8,0,
1651050376194,8,0,
1651050436633,7,0,
1651050497035,8,0,
1651050556346,9,0,
1651050616844,6,0,
1651050676383,11,0,
1651050736950,0,0,
1651050796350,2,0,
1651050856766,6,0,
1651050916316,8,0,
1651050976873,0,0,
1651051036426,2,0,
1651051096773,0,0,
1651051156047,4,0,
1651051216525,2,0,
1651051276885,4,0,
1651051336272,7,0,
1651051396770,7,0,
1651051456086,0,0,
1651051516528,2,0,
1651051577028,5,0,
1651051636402,3,0,
1651051696778,4,0,
1651051756128,5,0,
1651051816522,10,0,
1651051876893,7,0,
1651051936275,10,0,
1651051996782,10,0,
1651052056179,9,0,
1651052116631,4,0,
1651052177000,10,0,
1651052236379,5,0,
1651052296830,1,0,
1651052356354,0,0,
1651052416661,1,0,
1651052477103,2,0,
1651052536506,2,0,
1651052596846,5,0,
1651052656333,7,0,
1651052716769,7,0,
1651052776178,6,0,
1651052836552,3,0,
1651052896981,0,0,
1651052956330,0,0,
1651053016736,0,0,
1651053076134,0,0,
1651053136580,3,0,
1651053197066,0,0,
1651053256672,0,0,
1651053316145,0,0,
1651053376580,0,0,
1651053436902,0,0,
1651053496424,0,0,
1651053556719,2,0,
1651053617129,3,0,
1651053676720,2,0,
1651053736121,2,0,
1651053796616,7,0,
1651053857011,7,0,
1651053916409,0,0,
1651053976809,0,0,
1651054036270,1,0,
1651054096773,0,0,
1651054156110,0,0,
1651054216531,0,0,
1651054276708,0,0,
1651054336064,0,0,
1651054396550,0,0,
1651054457157,0,0,
1651054516439,2,0,
1651054576853,0,0,
1651054636487,1,0,
1651054696985,2,0,
1651054756465,0,0,
1651054816825,0,0,
1651054876347,0,0,
1651054936745,2,0,
1651054996037,0,0,
1651055056319,1,0,
1651055116666,1,0,
1651055177010,1,0,
1651055236248,0,0,
1651055296820,0,0,
1651055356306,1,0,
1651055416795,0,0,
1651055476214,0,0,
1651055536569,2,0,
1651055596948,2,0,
1651055656144,4,0,
1651055716543,3,0,
1651055776842,2,0,
1651055836234,4,0,
1651055896508,4,0,
1651055956749,1,0,
1651056016288,1,0,
1651056076570,1,0,
1651056137189,2,0,
1651056196531,2,0,
1651056256799,3,0,
1651056316096,3,0,
1651056376361,0,0,
1651056436778,0,0,
1651056496173,0,0,
1651056556515,0,0,
1651056616810,0,0,
1651056676127,0,0,
1651056736570,0,0,
1651056797008,0,0,
1651056856306,1,0,
1651056916574,1,0,
1651056976844,2,0,
1651057036244,0,0,
1651057096589,0,0,
1651057156942,0,0,
1651057217299,0,0,
1651057276591,0,0,
1651057336778,0,0,
1651057461580,0,-1,
1651057461670,0,-1,
1651057461830,0,-1,
1651057461928,0,-1,
1651057516503,0,0,
1651057576808,0,0,
1651057636095,0,0,
1651057696389,0,0,
1651057756784,1,0,
1651057815990,2,0,
1651057876156,1,0,
1651057936392,0,0,
1651057996624,0,0,
1651058056836,2,0,
1651058116131,2,0,
1651058176347,1,0,
1651058236793,2,0,
1651058296035,0,0,
1651058356370,0,0,
1651058416673,3,0,
1651058476925,1,0,
1651058536207,0,0,
1651058596523,4,0,
1651058656865,2,0,
1651058716115,0,0,
1651058776405,0,0,
1651058836813,7,0,
1651058896325,7,0,
1651058956616,0,0,
1651059016988,0,0,
1651059076224,0,0,
1651059136483,0,0,
1651059196855,1,0,
1651059256110,0,0,
1651059316653,0,0,
1651059376877,0,0,
1651059436383,0,0,
1651059496576,0,0,
1651059556963,1,0,
1651059616212,1,0,
1651059676522,1,0,
1651059736914,2,0,
1651059796125,0,0,
1651059856407,1,0,
1651059916827,1,0,
1651059976062,1,0,
1651060036393,0,0,
1651060096661,0,0,
1651060222449,0,-1,
1651060222535,0,-1,
1651060222669,0,-1,
1651060222759,0,-1,
1651060276218,2,0,
1651060336511,0,0,
1651060396964,1,0,
1651060456279,0,0,
1651060516617,0,0,
1651060576882,1,0,
1651060636193,3,0,
1651060696584,0,0,
1651060756824,0,0,
1651060817201,0,0,
1651060876663,0,0,
1651060935955,5,0,
1651060996286,4,0,
1651061056592,5,0,
1651061116902,3,0,
1651061176200,5,0,
1651061236521,5,0,
1651061296850,5,0,
1651061356222,0,0,
1651061416460,0,0,
1651061476813,0,0,
1651061536098,1,0,
1651061596466,0,0,
